image_name,true_label,PRED_NLP,roberta_prob,PRED_CLIP,PRED_MEME,text
img/42631.png,1,0,0.006541405,1,1,i believe they are like racism just shouldn't exist
img/61349.png,1,0,0.014242878,0,1,the proper way to pop a blackhead
img/65093.png,0,0,0.007167843,0,0,cookie kunty seen in paris
img/86357.png,0,0,0.007846643,0,1,apparently not erdogan
img/74965.png,0,0,0.0027703082,0,1,some people some other people
img/75918.png,0,0,0.0024535358,0,1,a picture of my great great great grand grandfather's tractors they don't make them like they used to
img/14975.png,0,0,0.0042066723,0,0,hitting is a crime. it's about time people understood that
img/92317.png,0,0,0.0039873947,0,0,"you either die a hero, or live long enough to become the villain"
img/19536.png,1,0,0.0050468384,0,1,when your jewish friend smells a stash of coins in public
img/90236.png,0,0,0.0008825159,0,1,voila! fresh batch of baked goods !
img/30642.png,0,0,0.0012358302,0,1,rabbi sitting in synagogue chillin and doing his thing
img/59206.png,0,0,0.0023897805,0,1,traveling through chimney
img/19075.png,0,0,0.0014629449,0,1,when you smell cake
img/79042.png,0,0,0.0050515383,0,1,the door to the crematorium and gas chambers are closed
img/98720.png,0,0,0.013830038,1,1,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter
img/02634.png,1,0,0.0022728753,0,1,and just like that... this sandwich maker doubles as an ironing board
img/84107.png,0,0,0.0017213746,0,1,i ordered a dishwasher and they sent me a sandwich maker
img/07198.png,1,0,0.0026145256,1,1,islam is a religion of peace stop criticizing my religion
img/45702.png,1,0,0.0012343387,0,1,"if she's still making noises, you didn't hit her hard enough"
img/46085.png,0,0,0.0042221025,0,1,city workers repair statue cover it up with black sheet
img/08451.png,0,0,0.0036726242,1,1,when you ask a jewish girl for her number and she starts rolling her sleeve
img/73482.png,0,0,0.0020496314,0,0,it's time we took guns away and put them out of the reach of our children
img/28017.png,1,0,0.0024779143,1,1,say it! say it ! islam is the religion of peace
img/02364.png,0,0,0.0034632192,0,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran"
img/42538.png,0,0,0.0013109097,0,1,and at that moment everything else in the world just melted away
img/47183.png,0,0,0.007559781,0,0,taking the liberals to a whole new level
img/72904.png,1,0,0.09208579,0,0,terrorist trojan horse enemy of the state
img/90243.png,1,0,0.0019381229,1,1,"best gamer ever 6 million kills, 1 death"
img/41382.png,0,0,0.002002708,0,1,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are"
img/78156.png,0,0,0.0013796114,0,1,you mean i don't have to pick it?!?
img/74250.png,0,0,0.0027189197,0,1,white kids kids dreaming about their first day of school
img/97132.png,0,0,0.012010497,1,1,in the muslim world all gay men are well hung
img/35840.png,1,0,0.0017213746,0,1,i ordered a dishwasher and they sent me a sandwich maker
img/78134.png,0,0,0.0041044354,0,1,in other countries in pakistan
img/93620.png,1,0,0.0041044354,0,1,in other countries in pakistan
img/57369.png,0,0,0.002894198,0,1,lose 15 lbs with this 1 simple trick photoshop
img/10362.png,1,0,0.0135377,1,1,german british danish austrian diversity. apparently we don't have it and these guys do: iraqi pakistani syrian egyptian
img/36058.png,0,0,0.001026087,0,0,love is love
img/09467.png,1,0,0.17806149,1,1,when mom asks where all the jews went
img/60183.png,1,0,0.0018327781,1,0,nein danke i'm very happy with my gas supplier
img/47263.png,1,0,0.0031139734,0,1,pre-heat to 350 degrees
img/18726.png,0,0,0.0017169833,0,1,when your bed is short and your feed stick out
img/50379.png,0,0,0.0033197715,0,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel
img/06352.png,0,0,0.0016171288,0,1,"and then i asked mom, can we go play?"
img/58093.png,0,0,0.0016919321,0,1,i treat them like java treats its generic parameters at run time as objects
img/19508.png,1,0,0.0036968447,1,1,the definition of utter disgust in plain black and white
img/02783.png,1,0,0.0024535358,1,1,a picture of my great great great grand grandfather's tractors they don't make them like they used to
img/41728.png,0,0,0.013428281,1,1,i believe they are like racism. just shouldn't exist
img/51306.png,0,0,0.0015446631,1,1,eat some cookies you're not yourself when you're hungry
img/50241.png,1,1,0.99175525,0,1,"bitches be like no weave, no makeup, no lashes, no eyebrows"
img/49650.png,1,0,0.0012733896,0,1,"and then i asked mom, what's for dinner?"
img/17045.png,0,0,0.00089498097,0,0,celebrating the presidential election
img/89536.png,0,0,0.0015764659,0,0,so many lives lost because of this man
img/26187.png,1,0,0.0009520321,1,1,i love my slow cooker
img/74906.png,1,0,0.0025620866,0,1,are you a boy or a girl i'm non binary
img/28190.png,1,0,0.0010358138,0,0,when finishing a race is your passion
img/89642.png,1,0,0.0016919321,0,1,i treat them like java treats its generic parameters at run time as objects
img/59170.png,0,0,0.0022728753,0,1,and just like that... this sandwich maker doubles as an ironing board
img/30927.png,0,0,0.00075859716,0,0,doesnt let anything stop her have a great day
img/32049.png,0,0,0.01884927,1,1,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian"
img/95173.png,0,0,0.004290593,0,1,take the third reich and then the first left?
img/50198.png,0,0,0.0033424336,0,1,you don't need cocaine to be happy
img/37658.png,1,0,0.002580076,1,1,when your dishwasher is broken so you take it back to walmart to get a new one
img/95613.png,1,0,0.0043345136,0,1,what a weird way to spell fat and single
img/43805.png,1,0,0.0022493682,0,1,the original scarecrow
img/18306.png,1,0,0.0027189197,1,1,white kids kids dreaming about their first day of school
img/46518.png,1,0,0.087875724,1,1,"it's the goat humper, looks like a bunch of pigs just walked over your grave"
img/18547.png,1,0,0.0024894564,0,0,1st day of 4th grade sandy hook elementary school
img/02518.png,0,0,0.0020396402,0,1,when the dog bites you and you bite back to assert dominance
img/04621.png,0,0,0.004265943,0,1,you are what you eat meanwhile in africa
img/98543.png,1,0,0.0017348463,1,1,upper downer
img/85621.png,0,0,0.02713681,0,1,"no, that's not his daughter... that's his wife! yet the world is silent.."
img/18367.png,0,0,0.0009520321,0,1,i love my slow cooker
img/84036.png,0,0,0.0046619643,1,1,militant dressed as martyr
img/86417.png,1,0,0.0127601065,1,1,i could have killed all of them. but i let some of them survive so you know why i killed them
img/92567.png,0,0,0.00085201283,0,0,pray for peace pray for wellbeing
img/63921.png,0,0,0.00079959276,0,0,taking a photo with family
img/72864.png,1,0,0.0023897805,0,1,traveling through chimney
img/30586.png,0,0,0.0028711723,0,1,just can't get rid of the stain. this is why i hate beets
img/83264.png,1,0,0.0013924297,1,1,randomly deciding to bake something
img/93041.png,0,0,0.0012870107,0,1,"""who's gonna make the sandwiches? what do we do with all these sandwiches?"""
img/97305.png,1,0,0.013830038,1,1,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter
img/03568.png,0,0,0.0050486755,0,0,time to play rich vs the constitution
img/07653.png,1,0,0.03746278,1,1,"in the last days there will be god hating scoffers, ridiculers, deniers and mockers following after their own lusts"
img/26397.png,0,0,0.001998829,0,1,there are still parts of the world where people celebrate capital punishment
img/03217.png,0,0,0.0034651847,0,1,"they are like sperm you get millions, but only one works"
img/40618.png,0,0,0.0016275826,0,1,when your company valuation hits 1 billion
img/67208.png,0,0,0.0031246229,0,0,does nike also sell stones in case they take it off?
img/03798.png,0,0,0.0017229813,0,0,"hey, i just met you and this is crazy but here's your number... so camping, maybe?"
img/12468.png,0,0,0.0024779143,0,1,say it! say it ! islam is the religion of peace
img/16842.png,0,0,0.0022806048,0,1,every kitchen needs a sandwich maker just like this one
img/68043.png,1,0,0.0020483336,1,1,plays uno steals all the green cards
img/51807.png,0,0,0.0025620866,1,0,are you a boy or a girl i'm non binary
img/78914.png,0,0,0.09208579,0,0,terrorist trojan horse enemy of the state
img/47950.png,0,1,0.92691606,0,0,"democrats ilhan omar alexandria ocasio-cortez ayanna pressley rashida tlais we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans,"
img/95487.png,0,0,0.001117253,0,0,watching vegetables grow
img/49260.png,0,0,0.023303235,0,1,it's the goat humper looks like a bunch of pigs just walked over your grave
img/20861.png,1,1,0.5082233,1,1,pretty much sums up islam
img/38914.png,0,0,0.0011016142,0,1,cotton candy is what makes the theme park wonderful
img/47016.png,1,0,0.0030066432,0,1,"last summer camp was so ""lit"""
img/14389.png,1,1,0.9434227,0,0,"democrats we're new, bold, and we hate you! alexandria ocasio-cortez rashida tlais ilhan omar ayanna pressley we hate whites, jews, christians, conservatives, republicans"
img/35487.png,0,0,0.0013924297,0,1,randomly deciding to bake something
img/84150.png,0,0,0.0050468384,1,1,when your jewish friend smells a stash of coins in public
img/13809.png,1,0,0.0015779886,0,1,doing o's with the smoke
img/50261.png,1,0,0.006504273,0,1,haters will say it's photoshop
img/75286.png,1,0,0.0021669383,0,1,look at this sandwich maker club i found on wish on clearance
img/64312.png,1,0,0.028858824,1,1,"no, that's not his daughter.. that's his wife! yet the world is silent.."
img/67103.png,1,0,0.00647798,1,1,still better than mexican
img/18059.png,1,0,0.0034651847,1,1,"they are like sperm you get millions, but only one works"
img/90643.png,0,0,0.0010114107,0,0,she represents the new wave of democrats
img/16749.png,0,0,0.0020760326,0,0,broken dishwasher
img/37814.png,0,0,0.01938868,0,1,this is el paso shooter's father every. single. time
img/92046.png,0,1,0.8664915,0,0,they are terrorists anyone who doesn't agree is an idiot
img/90843.png,0,0,0.005046939,0,1,"time to put the ""panic"" back in hispanic"
img/85237.png,0,0,0.0061059427,0,0,these are all the weapons that were seized from isis
img/98235.png,0,0,0.0013346226,0,0,fashion forward !
img/90267.png,0,0,0.0021098163,0,1,i've been driving this baby for years the mileage isn't great but still gets the job done
img/48296.png,1,0,0.0055851396,1,1,when you date an asian boy and you trynna get his family to accept you
img/29174.png,0,0,0.002718414,1,1,the crimes against humanity should not be swiftly forgotten
img/65801.png,0,0,0.0035451136,0,0,first friday prayers of the islamic holy day
img/91763.png,1,0,0.027307214,1,1,imagine being so disgusting there have to be laws to try to stop normal people from hating you
img/94387.png,0,0,0.00260744,0,1,i'm a fan of the color black on you although the rose gold looks pretty good as well
img/80947.png,1,0,0.008035379,1,1,my new muslim girlfriend not much to look at
img/78251.png,1,0,0.001117253,0,1,watching vegetables grow
img/94738.png,0,0,0.0018273097,0,0,shopping is boring. why not have some fun at the walmart parking lot?
img/57823.png,0,1,0.9899102,0,1,"bitches be like no weave, no makeup, no lashes, no eyebrows & no filter. all natural"
img/32415.png,0,0,0.0010358138,0,0,when finishing a race is your passion
img/05316.png,0,0,0.0015779886,0,1,doing o's with the smoke
img/61085.png,0,0,0.0017348463,0,1,upper downer
img/27498.png,1,0,0.0013267802,1,1,who's gonna make the sandwiches? what do we do with all these sandwiches?
img/37160.png,0,0,0.0020449844,0,0,"best gamer ever 6 million kills, 1 death"""
img/18742.png,0,0,0.0013975651,0,0,i'm proud of it! come at me!
img/19243.png,0,0,0.0008515088,0,1,"surprise!! wait, where is everyone?"
img/54108.png,1,0,0.0031246229,0,0,does nike also sell stones in case they take it off?
img/93528.png,1,0,0.0019704143,0,1,portable dishwasher slash sandwich maker
img/78659.png,0,0,0.0043345136,0,1,what a weird way to spell fat and single
img/67082.png,0,0,0.0024292434,0,0,"""1st day of 4th grade sandy hook elementary school"""
img/64125.png,0,0,0.0018946606,0,1,ooof. that's gotta hurt
img/41296.png,0,0,0.002811368,0,1,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits
img/53491.png,0,0,0.001427716,0,1,and in 3 days he came back to life bringing salvation
img/37692.png,0,0,0.004960621,0,1,"""islam is a religion of peace stop criticizing my religion"""
img/36201.png,0,0,0.0023779946,0,1,look at me bling up my prosthetic
img/29054.png,1,0,0.0020760326,1,1,broken dishwasher
img/06273.png,1,0,0.016526293,0,0,the jihad squad
img/25061.png,1,0,0.013750668,0,0,this is el paso shooter's father. every. single. time
img/20437.png,0,1,0.99653304,0,0,thanksgiving in china
img/05439.png,0,0,0.0019704143,0,1,portable dishwasher slash sandwich maker
img/34528.png,1,0,0.0022806048,0,1,every kitchen needs a sandwich maker just like this one
img/93541.png,0,0,0.016526293,1,1,the jihad squad
img/16704.png,0,0,0.0030066432,0,1,"last summer camp was so ""lit"""
img/48792.png,0,0,0.0025638556,0,1,leaving a trail of death and destruction
img/07528.png,1,0,0.0026426415,0,1,the latest and greatest. a truck that comes with a dishwasher!
img/01268.png,0,0,0.0010965634,0,1,father and daughter bonding time is the best like and share if you agree
img/83675.png,0,0,0.002814621,0,1,i'm gonna be like phelps one day
img/37198.png,0,0,0.0010140167,0,0,when you're so relaxed you can feel yourself go to the next level
img/48670.png,0,0,0.0021669413,0,1,look at this sandwich maker club i found on wish on clearance
img/09863.png,0,0,0.0010232349,0,1,diverse group of women
img/97320.png,0,0,0.002759451,0,1,"""when your dishwasher is broken so you take it back to walmart to get a new one"""
